"TrustName.x","abx","fyear","usage_rate"
"trust_9","Nitrofurantoin","2019-2020",73.6213715746999
"trust_10","Nitrofurantoin","2019-2020",85.1532791275531
"trust_11","Nitrofurantoin","2019-2020",69.7553415084258
"trust_12","Nitrofurantoin","2019-2020",10.1530124666169
"trust_13","Nitrofurantoin","2019-2020",41.049933177419
"trust_14","Nitrofurantoin","2019-2020",75.6963538238779
"trust_15","Nitrofurantoin","2019-2020",29.8181181773543
"trust_16","Nitrofurantoin","2019-2020",79.537536832504
"trust_17","Nitrofurantoin","2019-2020",5.64248149748892
"trust_18","Nitrofurantoin","2019-2020",37.6793107716367
"trust_19","Nitrofurantoin","2019-2020",48.2453119009733
"trust_20","Nitrofurantoin","2019-2020",47.1285557607189
"trust_21","Nitrofurantoin","2019-2020",83.2938097883016
"trust_22","Nitrofurantoin","2019-2020",13.5955547215417
"trust_23","Nitrofurantoin","2019-2020",86.6253918269649
"trust_24","Nitrofurantoin","2019-2020",58.8016823865473
"trust_25","Nitrofurantoin","2019-2020",3.34877178538591
"trust_26","Nitrofurantoin","2019-2020",0.544670503586531
"trust_27","Nitrofurantoin","2019-2020",56.9291055202484
"trust_28","Nitrofurantoin","2019-2020",32.5954440282658
"trust_29","Nitrofurantoin","2019-2020",38.5650202166289
"trust_30","Nitrofurantoin","2019-2020",27.3633296834305
"trust_31","Nitrofurantoin","2019-2020",80.5682145757601
"trust_32","Nitrofurantoin","2019-2020",92.7706266520545
"trust_33","Nitrofurantoin","2019-2020",19.7462007869035
"trust_34","Nitrofurantoin","2019-2020",44.6163536282256
"trust_35","Nitrofurantoin","2019-2020",58.052158378996
"trust_36","Nitrofurantoin","2019-2020",91.8684250907972
"trust_37","Nitrofurantoin","2019-2020",17.5278107170016
"trust_38","Nitrofurantoin","2019-2020",15.848173154518
"trust_39","Nitrofurantoin","2019-2020",36.8813968496397
"trust_40","Nitrofurantoin","2019-2020",83.3518999395892
"trust_41","Nitrofurantoin","2019-2020",53.3514953916892
"trust_42","Nitrofurantoin","2019-2020",51.8953210674226
"trust_43","Nitrofurantoin","2019-2020",88.0135501734912
"trust_44","Nitrofurantoin","2019-2020",82.1153889410198
"trust_45","Nitrofurantoin","2019-2020",17.9685889743268
"trust_46","Nitrofurantoin","2019-2020",56.588719994761
"trust_47","Nitrofurantoin","2019-2020",22.4110191687942
"trust_48","Nitrofurantoin","2019-2020",53.9166724774987
"trust_49","Nitrofurantoin","2019-2020",75.3638772526756
"trust_50","Nitrofurantoin","2019-2020",40.8619575202465
"trust_51","Nitrofurantoin","2019-2020",73.7809890881181
"trust_52","Nitrofurantoin","2019-2020",12.0918075321242
"trust_53","Nitrofurantoin","2019-2020",73.3459277777001
"trust_54","Nitrofurantoin","2019-2020",67.9954466177151
"trust_55","Nitrofurantoin","2019-2020",32.5685393996537
"trust_56","Nitrofurantoin","2019-2020",12.3535792576149
"trust_57","Nitrofurantoin","2019-2020",91.4819729980081
"trust_58","Nitrofurantoin","2019-2020",74.4542660657316
"trust_59","Nitrofurantoin","2019-2020",31.4117145026103
"trust_60","Nitrofurantoin","2019-2020",23.2963906833902
"trust_61","Nitrofurantoin","2019-2020",26.3921757927164
"trust_62","Nitrofurantoin","2019-2020",89.7437181789428
"trust_63","Nitrofurantoin","2019-2020",86.9638963369653
"trust_64","Nitrofurantoin","2019-2020",25.1435665180907
"trust_65","Nitrofurantoin","2019-2020",8.16204568836838
"trust_66","Nitrofurantoin","2019-2020",84.6141347661614
"trust_67","Nitrofurantoin","2019-2020",81.0558731202036
"trust_68","Nitrofurantoin","2019-2020",83.6039263056591
"trust_69","Nitrofurantoin","2019-2020",6.55035658273846
"trust_70","Nitrofurantoin","2019-2020",6.21985495090485
"trust_71","Nitrofurantoin","2019-2020",95.2116718515754
"trust_72","Nitrofurantoin","2019-2020",0.726361363194883
"trust_73","Nitrofurantoin","2019-2020",98.343294695951
"trust_74","Nitrofurantoin","2019-2020",36.5396537352353
"trust_75","Nitrofurantoin","2019-2020",25.0457755755633
"trust_76","Nitrofurantoin","2019-2020",13.8499648310244
"trust_77","Nitrofurantoin","2019-2020",74.3198620388284
"trust_78","Nitrofurantoin","2019-2020",63.6338719399646
"trust_79","Nitrofurantoin","2019-2020",57.9567609587684
"trust_80","Nitrofurantoin","2019-2020",97.3229449708015
"trust_81","Nitrofurantoin","2019-2020",66.2812358699739
"trust_82","Nitrofurantoin","2019-2020",42.7472511772066
"trust_83","Nitrofurantoin","2019-2020",32.4321636930108
"trust_84","Nitrofurantoin","2019-2020",35.2065891027451
"trust_85","Nitrofurantoin","2019-2020",91.4088287623599
"trust_86","Nitrofurantoin","2019-2020",96.5319385286421
"trust_87","Nitrofurantoin","2019-2020",54.8873405437917
"trust_88","Nitrofurantoin","2019-2020",83.843114762567
"trust_89","Nitrofurantoin","2019-2020",70.3852665610611
"trust_90","Nitrofurantoin","2019-2020",76.8549657892436
"trust_91","Nitrofurantoin","2019-2020",89.8186102043837
"trust_92","Nitrofurantoin","2019-2020",22.7897650329396
"trust_93","Nitrofurantoin","2019-2020",24.0484218578786
"trust_94","Nitrofurantoin","2019-2020",22.9331032838672
"trust_95","Nitrofurantoin","2019-2020",46.0203001042828
"trust_96","Nitrofurantoin","2019-2020",8.19971016608179
"trust_97","Nitrofurantoin","2019-2020",96.1938180727884
"trust_98","Nitrofurantoin","2019-2020",96.7050499282777
"trust_99","Nitrofurantoin","2019-2020",45.8433404099196
"trust_100","Nitrofurantoin","2019-2020",54.8951501725242
"trust_1","Ofloxacin","2019-2020",27.7410695096478
"trust_2","Ofloxacin","2019-2020",59.9678615340963
"trust_3","Ofloxacin","2019-2020",35.1227178238332
"trust_4","Ofloxacin","2019-2020",56.534980610013
"trust_5","Ofloxacin","2019-2020",90.5489959288388
"trust_6","Ofloxacin","2019-2020",43.702348228544
"trust_7","Ofloxacin","2019-2020",88.7705391040072
"trust_8","Ofloxacin","2019-2020",56.4821050735191
"trust_9","Ofloxacin","2019-2020",82.7033125096932
"trust_10","Ofloxacin","2019-2020",56.3696417491883
"trust_11","Ofloxacin","2019-2020",64.6216232096776
"trust_12","Ofloxacin","2019-2020",17.1135974582285
"trust_13","Ofloxacin","2019-2020",84.0868995990604
"trust_14","Ofloxacin","2019-2020",84.6702720737085
"trust_15","Ofloxacin","2019-2020",72.0462686382234
"trust_16","Ofloxacin","2019-2020",44.4332781014964
"trust_17","Ofloxacin","2019-2020",2.06802652683109
"trust_18","Ofloxacin","2019-2020",59.0748236747459
"trust_19","Ofloxacin","2019-2020",40.4438030673191
"trust_20","Ofloxacin","2019-2020",58.252903050743
"trust_21","Ofloxacin","2019-2020",35.837041400373
"trust_22","Ofloxacin","2019-2020",97.0895513193682
"trust_23","Ofloxacin","2019-2020",44.2602231167257
"trust_24","Ofloxacin","2019-2020",68.018698040396
"trust_25","Ofloxacin","2019-2020",89.8327063303441
"trust_26","Ofloxacin","2019-2020",51.1569363530725
"trust_27","Ofloxacin","2019-2020",41.7529322206974
"trust_28","Ofloxacin","2019-2020",7.57820000872016
"trust_29","Ofloxacin","2019-2020",82.2756396839395
"trust_30","Ofloxacin","2019-2020",92.859362415038
"trust_31","Ofloxacin","2019-2020",23.0961469002068
"trust_32","Ofloxacin","2019-2020",39.7373183164746
"trust_33","Ofloxacin","2019-2020",80.6947460630909
"trust_34","Ofloxacin","2019-2020",35.240062023513
"trust_35","Ofloxacin","2019-2020",39.0928793000057
"trust_36","Ofloxacin","2019-2020",43.6186074977741
"trust_37","Ofloxacin","2019-2020",89.6879920037463
"trust_38","Ofloxacin","2019-2020",11.9362060911953
"trust_39","Ofloxacin","2019-2020",85.4431465268135
"trust_40","Ofloxacin","2019-2020",61.2459024647251
"trust_41","Ofloxacin","2019-2020",27.9063656693324
"trust_42","Ofloxacin","2019-2020",24.2551281582564
"trust_43","Ofloxacin","2019-2020",23.2857428956777
"trust_44","Ofloxacin","2019-2020",44.4190273759887
"trust_45","Ofloxacin","2019-2020",42.7235969109461
"trust_46","Ofloxacin","2019-2020",50.4760825075209
"trust_47","Ofloxacin","2019-2020",27.0205390406772
"trust_48","Ofloxacin","2019-2020",49.0112190367654
"trust_49","Ofloxacin","2019-2020",79.9650561995804
"trust_50","Ofloxacin","2019-2020",2.73564606904984
"trust_51","Ofloxacin","2019-2020",52.155197924003
"trust_52","Ofloxacin","2019-2020",68.4057289967313
"trust_53","Ofloxacin","2019-2020",5.43118321802467
"trust_54","Ofloxacin","2019-2020",31.9885025732219
"trust_55","Ofloxacin","2019-2020",5.27718223165721
"trust_56","Ofloxacin","2019-2020",33.4242416080087
"trust_57","Ofloxacin","2019-2020",54.7224106499925
"trust_58","Ofloxacin","2019-2020",82.0049754343927
"trust_59","Ofloxacin","2019-2020",35.2173670427874
"trust_60","Ofloxacin","2019-2020",19.9603548971936
"trust_61","Ofloxacin","2019-2020",37.94976612553
"trust_62","Ofloxacin","2019-2020",99.6927825035527
"trust_63","Ofloxacin","2019-2020",62.945988913998
"trust_64","Ofloxacin","2019-2020",64.6729009924456
"trust_65","Ofloxacin","2019-2020",77.5594850303605
"trust_66","Ofloxacin","2019-2020",96.3547801366076
"trust_67","Ofloxacin","2019-2020",21.5919666457921
"trust_68","Ofloxacin","2019-2020",49.7227672487497
"trust_69","Ofloxacin","2019-2020",18.0152740795165
"trust_70","Ofloxacin","2019-2020",93.7975445995107
"trust_71","Ofloxacin","2019-2020",28.0773909995332
"trust_72","Ofloxacin","2019-2020",15.9541546599939
"trust_73","Ofloxacin","2019-2020",1.38203543610871
"trust_74","Ofloxacin","2019-2020",78.7559529300779
"trust_75","Ofloxacin","2019-2020",14.2327863257378
"trust_76","Ofloxacin","2019-2020",82.1167313726619
"trust_77","Ofloxacin","2019-2020",44.0205555874854
"trust_78","Ofloxacin","2019-2020",94.9375508818775
"trust_79","Ofloxacin","2019-2020",62.2922733193263
"trust_80","Ofloxacin","2019-2020",15.4368411051109
"trust_81","Ofloxacin","2019-2020",8.68351885583252
"trust_82","Ofloxacin","2019-2020",97.1661708550528
"trust_83","Ofloxacin","2019-2020",52.1076012635604
"trust_84","Ofloxacin","2019-2020",27.1442645927891
"trust_85","Ofloxacin","2019-2020",25.6055905949324
"trust_86","Ofloxacin","2019-2020",22.7958716917783
"trust_87","Ofloxacin","2019-2020",87.670337385498
"trust_88","Ofloxacin","2019-2020",4.75527152884752
"trust_89","Ofloxacin","2019-2020",54.8782486468554
"trust_90","Ofloxacin","2019-2020",37.8693374805152
"trust_91","Ofloxacin","2019-2020",49.0534807322547
"trust_92","Ofloxacin","2019-2020",38.8697480084375
"trust_93","Ofloxacin","2019-2020",39.2543655820191
"trust_94","Ofloxacin","2019-2020",51.2117048958316
"trust_95","Ofloxacin","2019-2020",42.989576747641
"trust_96","Ofloxacin","2019-2020",87.3096161987633
"trust_97","Ofloxacin","2019-2020",52.830152399838
"trust_98","Ofloxacin","2019-2020",24.485568376258
"trust_99","Ofloxacin","2019-2020",90.6476405914873
"trust_100","Ofloxacin","2019-2020",65.7453803345561
"trust_1","Penicillin g","2019-2020",15.7120953779668
"trust_2","Penicillin g","2019-2020",91.2419215077534
"trust_3","Penicillin g","2019-2020",87.0457737939432
"trust_4","Penicillin g","2019-2020",86.3381713395938
"trust_5","Penicillin g","2019-2020",83.3920700475574
"trust_6","Penicillin g","2019-2020",68.1017626542598
"trust_7","Penicillin g","2019-2020",53.4365073079243
"trust_8","Penicillin g","2019-2020",40.7993831671774
"trust_9","Penicillin g","2019-2020",63.9137487160042
"trust_10","Penicillin g","2019-2020",48.4749210765585
"trust_11","Penicillin g","2019-2020",56.6377195995301
"trust_12","Penicillin g","2019-2020",38.4878390701488
"trust_13","Penicillin g","2019-2020",18.2414833456278
"trust_14","Penicillin g","2019-2020",4.09066337160766
"trust_15","Penicillin g","2019-2020",31.2420033384115
"trust_16","Penicillin g","2019-2020",86.0895507736132
"trust_17","Penicillin g","2019-2020",47.0866525080055
"trust_18","Penicillin g","2019-2020",19.1593266790733
"trust_19","Penicillin g","2019-2020",70.9993156138808
"trust_20","Penicillin g","2019-2020",96.79282119032
"trust_21","Penicillin g","2019-2020",70.3934725839645
"trust_22","Penicillin g","2019-2020",51.3746032025665
"trust_23","Penicillin g","2019-2020",62.7776516368613
"trust_24","Penicillin g","2019-2020",2.54063941538334
"trust_25","Penicillin g","2019-2020",78.7034287117422
"trust_26","Penicillin g","2019-2020",16.7094788048416
"trust_27","Penicillin g","2019-2020",93.3486085152254
"trust_28","Penicillin g","2019-2020",31.0491346521303
"trust_29","Penicillin g","2019-2020",19.4696009391919
"trust_30","Penicillin g","2019-2020",8.94592029508203
"trust_31","Penicillin g","2019-2020",18.4054729761556
"trust_32","Penicillin g","2019-2020",48.3372697606683
"trust_33","Penicillin g","2019-2020",28.6043908679858
"trust_34","Penicillin g","2019-2020",45.0360822258517
"trust_35","Penicillin g","2019-2020",14.963979111053
"trust_36","Penicillin g","2019-2020",1.77055988460779
"trust_37","Penicillin g","2019-2020",12.4522186582908
"trust_38","Penicillin g","2019-2020",81.3095727702603
"trust_39","Penicillin g","2019-2020",53.7696923129261
"trust_40","Penicillin g","2019-2020",88.8072488363832
"trust_41","Penicillin g","2019-2020",78.2741166651249
"trust_42","Penicillin g","2019-2020",22.9705925798044
"trust_43","Penicillin g","2019-2020",14.6382275503129
"trust_44","Penicillin g","2019-2020",14.2623394262046
"trust_45","Penicillin g","2019-2020",52.8532030060887
"trust_46","Penicillin g","2019-2020",61.6840178146958
"trust_47","Penicillin g","2019-2020",16.4701210567728
"trust_48","Penicillin g","2019-2020",39.2593551427126
"trust_49","Penicillin g","2019-2020",78.8748275721446
"trust_50","Penicillin g","2019-2020",65.6159569276497
"trust_51","Penicillin g","2019-2020",43.3432223973796
"trust_52","Penicillin g","2019-2020",0.204584444873035
"trust_53","Penicillin g","2019-2020",39.0289686154574
"trust_54","Penicillin g","2019-2020",66.9276929227635
"trust_55","Penicillin g","2019-2020",16.3658231962472
"trust_56","Penicillin g","2019-2020",88.218158390373
"trust_57","Penicillin g","2019-2020",29.0495073888451
"trust_58","Penicillin g","2019-2020",42.4701207783073
"trust_59","Penicillin g","2019-2020",65.5388292856514
"trust_60","Penicillin g","2019-2020",91.5117492433637
"trust_61","Penicillin g","2019-2020",37.680294085294
"trust_62","Penicillin g","2019-2020",88.4814419550821
"trust_63","Penicillin g","2019-2020",85.145309753716
"trust_64","Penicillin g","2019-2020",50.6113049341366
"trust_65","Penicillin g","2019-2020",73.0949904071167
"trust_66","Penicillin g","2019-2020",72.4217717768624
"trust_67","Penicillin g","2019-2020",16.7961659375578
"trust_68","Penicillin g","2019-2020",10.214239382185
"trust_69","Penicillin g","2019-2020",23.5727879218757
"trust_70","Penicillin g","2019-2020",60.7084354385734
"trust_71","Penicillin g","2019-2020",93.5416134307161
"trust_72","Penicillin g","2019-2020",17.6416052738205
"trust_73","Penicillin g","2019-2020",42.033716943115
"trust_74","Penicillin g","2019-2020",73.0775876203552
"trust_75","Penicillin g","2019-2020",44.1935198381543
"trust_76","Penicillin g","2019-2020",3.3863851800561
"trust_77","Penicillin g","2019-2020",63.0265552317724
"trust_78","Penicillin g","2019-2020",15.4966318747029
"trust_79","Penicillin g","2019-2020",66.6495306184515
"trust_80","Penicillin g","2019-2020",82.4095810763538
"trust_81","Penicillin g","2019-2020",45.5865097930655
"trust_82","Penicillin g","2019-2020",34.8251758608967
"trust_83","Penicillin g","2019-2020",28.9669126970693
"trust_84","Penicillin g","2019-2020",79.1926670819521
"trust_85","Penicillin g","2019-2020",3.58463111333549
"trust_86","Penicillin g","2019-2020",31.5239575691521
"trust_87","Penicillin g","2019-2020",13.6786412913352
"trust_88","Penicillin g","2019-2020",88.1862570531666
"trust_89","Penicillin g","2019-2020",89.5842865342274
"trust_90","Penicillin g","2019-2020",92.1278273919597
"trust_91","Penicillin g","2019-2020",15.5181613750756
"trust_92","Penicillin g","2019-2020",3.0485401628539
"trust_93","Penicillin g","2019-2020",94.30338118691
"trust_94","Penicillin g","2019-2020",94.2004518816248
"trust_95","Penicillin g","2019-2020",75.1312940847129
"trust_96","Penicillin g","2019-2020",46.902919234708
"trust_97","Penicillin g","2019-2020",29.3033505789936
"trust_98","Penicillin g","2019-2020",42.4315015086904
"trust_99","Penicillin g","2019-2020",72.5801301887259
"trust_100","Penicillin g","2019-2020",63.3741668891162
"trust_1","Penicillin v","2019-2020",98.0126570910215
"trust_2","Penicillin v","2019-2020",6.53358369600028
"trust_3","Penicillin v","2019-2020",65.0818652007729
"trust_4","Penicillin v","2019-2020",40.9105065977201
"trust_5","Penicillin v","2019-2020",30.9913706965744
"trust_6","Penicillin v","2019-2020",4.05753161758184
"trust_7","Penicillin v","2019-2020",68.5054301517084
"trust_8","Penicillin v","2019-2020",98.2702238019556
"trust_9","Penicillin v","2019-2020",58.3531215786934
"trust_10","Penicillin v","2019-2020",83.3441308932379
"trust_11","Penicillin v","2019-2020",58.3665317622945
"trust_12","Penicillin v","2019-2020",48.791997670196
"trust_13","Penicillin v","2019-2020",64.631326822564
"trust_14","Penicillin v","2019-2020",19.4958837935701
"trust_15","Penicillin v","2019-2020",42.5195338670164
"trust_16","Penicillin v","2019-2020",58.4157722070813
"trust_17","Penicillin v","2019-2020",27.9847021913156
"trust_18","Penicillin v","2019-2020",86.7086706217378
"trust_19","Penicillin v","2019-2020",89.6940661361441
"trust_20","Penicillin v","2019-2020",81.3856022199616
"trust_21","Penicillin v","2019-2020",80.6497032288462
"trust_22","Penicillin v","2019-2020",71.6720964061096
"trust_23","Penicillin v","2019-2020",48.6626972910017
"trust_24","Penicillin v","2019-2020",42.4000948434696
"trust_25","Penicillin v","2019-2020",53.8971074391156
"trust_26","Penicillin v","2019-2020",21.3840146549046
"trust_27","Penicillin v","2019-2020",32.8421814832836
"trust_28","Penicillin v","2019-2020",6.17568513844162
"trust_29","Penicillin v","2019-2020",62.7115894807503
"trust_30","Penicillin v","2019-2020",54.5950533822179
"trust_31","Penicillin v","2019-2020",36.6235205205157
"trust_32","Penicillin v","2019-2020",87.8109954763204
"trust_33","Penicillin v","2019-2020",81.8558884086087
"trust_34","Penicillin v","2019-2020",26.8961263587698
"trust_35","Penicillin v","2019-2020",28.7520805140957
"trust_36","Penicillin v","2019-2020",68.9387353835627
"trust_37","Penicillin v","2019-2020",20.0731829972938
"trust_38","Penicillin v","2019-2020",14.8819030728191
"trust_39","Penicillin v","2019-2020",46.590216900222
"trust_40","Penicillin v","2019-2020",98.7131172092631
"trust_41","Penicillin v","2019-2020",61.9918157812208
"trust_42","Penicillin v","2019-2020",90.6626788666472
"trust_43","Penicillin v","2019-2020",2.51425649039447
"trust_44","Penicillin v","2019-2020",76.2478616088629
"trust_45","Penicillin v","2019-2020",3.6977507174015
"trust_46","Penicillin v","2019-2020",94.3918275879696
"trust_47","Penicillin v","2019-2020",66.1986504681408
"trust_48","Penicillin v","2019-2020",73.9283627364784
"trust_49","Penicillin v","2019-2020",52.2712943842635
"trust_50","Penicillin v","2019-2020",39.0349922701716
"trust_51","Penicillin v","2019-2020",60.4141622781754
"trust_52","Penicillin v","2019-2020",42.3511965200305
"trust_53","Penicillin v","2019-2020",0.712362467311323
"trust_54","Penicillin v","2019-2020",2.97950205858797
"trust_55","Penicillin v","2019-2020",88.7789883418009
"trust_56","Penicillin v","2019-2020",44.9106191052124
"trust_57","Penicillin v","2019-2020",16.5944526204839
"trust_58","Penicillin v","2019-2020",52.9268042184412
"trust_59","Penicillin v","2019-2020",84.7647946095094
"trust_60","Penicillin v","2019-2020",88.8071794295684
"trust_61","Penicillin v","2019-2020",80.6537615368143
"trust_62","Penicillin v","2019-2020",60.3423616383225
"trust_63","Penicillin v","2019-2020",96.3118864689022
"trust_64","Penicillin v","2019-2020",53.6776108201593
"trust_65","Penicillin v","2019-2020",24.1992901079357
"trust_66","Penicillin v","2019-2020",39.9149390636012
"trust_67","Penicillin v","2019-2020",76.5923169208691
"trust_68","Penicillin v","2019-2020",86.1612640088424
"trust_69","Penicillin v","2019-2020",23.0764826759696
"trust_70","Penicillin v","2019-2020",8.53311691898853
"trust_71","Penicillin v","2019-2020",18.6363310320303
"trust_72","Penicillin v","2019-2020",17.8087439853698
"trust_73","Penicillin v","2019-2020",54.1719858767465
"trust_74","Penicillin v","2019-2020",1.74023865256459
"trust_75","Penicillin v","2019-2020",6.92072249948978
"trust_76","Penicillin v","2019-2020",22.8014367865399
"trust_77","Penicillin v","2019-2020",80.9341923566535
"trust_78","Penicillin v","2019-2020",87.2436438454315
"trust_79","Penicillin v","2019-2020",27.5017037522048
"trust_80","Penicillin v","2019-2020",62.0388164650649
"trust_81","Penicillin v","2019-2020",61.8972096592188
"trust_82","Penicillin v","2019-2020",19.276420888491
"trust_83","Penicillin v","2019-2020",54.5158335706219
"trust_84","Penicillin v","2019-2020",3.85106038302183
"trust_85","Penicillin v","2019-2020",98.110652458854
"trust_86","Penicillin v","2019-2020",37.297674571164
"trust_87","Penicillin v","2019-2020",58.56034362223
"trust_88","Penicillin v","2019-2020",27.512304787524
"trust_89","Penicillin v","2019-2020",52.5977206649259
"trust_90","Penicillin v","2019-2020",67.6201783353463
"trust_91","Penicillin v","2019-2020",29.9511161632836
"trust_92","Penicillin v","2019-2020",87.0382285909727
"trust_93","Penicillin v","2019-2020",87.3486797558144
"trust_94","Penicillin v","2019-2020",91.4708056254312
"trust_95","Penicillin v","2019-2020",25.5096226930618
"trust_96","Penicillin v","2019-2020",15.6062470050529
"trust_97","Penicillin v","2019-2020",37.5553525052965
"trust_98","Penicillin v","2019-2020",54.9894902622327
"trust_99","Penicillin v","2019-2020",29.6163060935214
"trust_100","Penicillin v","2019-2020",93.4737509815022
"trust_1","Piperacillin/tazobactam","2019-2020",69.4669302087277
"trust_2","Piperacillin/tazobactam","2019-2020",55.0128055969253
"trust_3","Piperacillin/tazobactam","2019-2020",62.2236056951806
"trust_4","Piperacillin/tazobactam","2019-2020",32.1816934738308
"trust_5","Piperacillin/tazobactam","2019-2020",73.7716329749674
"trust_6","Piperacillin/tazobactam","2019-2020",9.29299017880112
"trust_7","Piperacillin/tazobactam","2019-2020",7.44257776532322
"trust_8","Piperacillin/tazobactam","2019-2020",61.2267448101193
"trust_9","Piperacillin/tazobactam","2019-2020",42.9233903530985
"trust_10","Piperacillin/tazobactam","2019-2020",3.97773256991059
"trust_11","Piperacillin/tazobactam","2019-2020",73.0054351733997
"trust_12","Piperacillin/tazobactam","2019-2020",96.1438979255036
"trust_13","Piperacillin/tazobactam","2019-2020",43.529552500695
"trust_14","Piperacillin/tazobactam","2019-2020",71.3298970134929
"trust_15","Piperacillin/tazobactam","2019-2020",61.4066836424172
"trust_16","Piperacillin/tazobactam","2019-2020",79.6807464212179
"trust_17","Piperacillin/tazobactam","2019-2020",14.1765851527452
"trust_18","Piperacillin/tazobactam","2019-2020",77.2418998880312
"trust_19","Piperacillin/tazobactam","2019-2020",73.0028125923127
"trust_20","Piperacillin/tazobactam","2019-2020",72.7577954065055
"trust_21","Piperacillin/tazobactam","2019-2020",34.4495451776311
"trust_22","Piperacillin/tazobactam","2019-2020",17.753966501914
"trust_23","Piperacillin/tazobactam","2019-2020",49.6709418715909
"trust_24","Piperacillin/tazobactam","2019-2020",88.1164506776258
"trust_25","Piperacillin/tazobactam","2019-2020",74.6971486834809
"trust_26","Piperacillin/tazobactam","2019-2020",28.6405947757885
"trust_27","Piperacillin/tazobactam","2019-2020",45.9395830053836
"trust_28","Piperacillin/tazobactam","2019-2020",37.7681195037439
"trust_29","Piperacillin/tazobactam","2019-2020",0.234235124662519
"trust_30","Piperacillin/tazobactam","2019-2020",66.1039677448571
"trust_31","Piperacillin/tazobactam","2019-2020",43.9344128128141
"trust_32","Piperacillin/tazobactam","2019-2020",76.9161876756698
"trust_33","Piperacillin/tazobactam","2019-2020",90.3529076837003
"trust_34","Piperacillin/tazobactam","2019-2020",39.07708034385
"trust_35","Piperacillin/tazobactam","2019-2020",82.0832382421941
"trust_36","Piperacillin/tazobactam","2019-2020",30.6890220846981
"trust_37","Piperacillin/tazobactam","2019-2020",37.6397927291691
"trust_38","Piperacillin/tazobactam","2019-2020",7.15509729925543
"trust_39","Piperacillin/tazobactam","2019-2020",57.4180789990351
"trust_40","Piperacillin/tazobactam","2019-2020",68.049403000623
"trust_41","Piperacillin/tazobactam","2019-2020",95.609861263074
"trust_42","Piperacillin/tazobactam","2019-2020",87.3853743309155
"trust_43","Piperacillin/tazobactam","2019-2020",45.7523757591844
"trust_44","Piperacillin/tazobactam","2019-2020",55.608985456638
"trust_45","Piperacillin/tazobactam","2019-2020",46.7127067968249
"trust_46","Piperacillin/tazobactam","2019-2020",60.2913258364424
"trust_47","Piperacillin/tazobactam","2019-2020",75.9691837942228
"trust_48","Piperacillin/tazobactam","2019-2020",39.6189255639911
"trust_49","Piperacillin/tazobactam","2019-2020",46.2980132550001
"trust_50","Piperacillin/tazobactam","2019-2020",30.7176251895726
"trust_51","Piperacillin/tazobactam","2019-2020",51.8323455937207
"trust_52","Piperacillin/tazobactam","2019-2020",97.027399064973
"trust_53","Piperacillin/tazobactam","2019-2020",47.0331214601174
"trust_54","Piperacillin/tazobactam","2019-2020",34.4554928364232
"trust_55","Piperacillin/tazobactam","2019-2020",22.5787505041808
"trust_56","Piperacillin/tazobactam","2019-2020",2.59988084435463
"trust_57","Piperacillin/tazobactam","2019-2020",65.4365028254688
"trust_58","Piperacillin/tazobactam","2019-2020",18.4605021728203
"trust_59","Piperacillin/tazobactam","2019-2020",99.0478252759203
"trust_60","Piperacillin/tazobactam","2019-2020",27.2065094439313
"trust_61","Piperacillin/tazobactam","2019-2020",29.198670713231
"trust_62","Piperacillin/tazobactam","2019-2020",34.6596506424248
"trust_63","Piperacillin/tazobactam","2019-2020",31.7763146013021
"trust_64","Piperacillin/tazobactam","2019-2020",70.5982295330614
"trust_65","Piperacillin/tazobactam","2019-2020",44.2862250376493
"trust_66","Piperacillin/tazobactam","2019-2020",24.8464044649154
"trust_67","Piperacillin/tazobactam","2019-2020",16.7707077693194
"trust_68","Piperacillin/tazobactam","2019-2020",36.3207777263597
"trust_69","Piperacillin/tazobactam","2019-2020",7.40444611292332
"trust_70","Piperacillin/tazobactam","2019-2020",72.876728605479
"trust_71","Piperacillin/tazobactam","2019-2020",38.8975156936795
"trust_72","Piperacillin/tazobactam","2019-2020",51.841364079155
"trust_73","Piperacillin/tazobactam","2019-2020",67.0022843405604
"trust_74","Piperacillin/tazobactam","2019-2020",69.401426659897
"trust_75","Piperacillin/tazobactam","2019-2020",52.0039209863171
"trust_76","Piperacillin/tazobactam","2019-2020",60.7708055758849
"trust_77","Piperacillin/tazobactam","2019-2020",71.7662263661623
"trust_78","Piperacillin/tazobactam","2019-2020",72.7262761909515
"trust_79","Piperacillin/tazobactam","2019-2020",37.8655854379758
"trust_80","Piperacillin/tazobactam","2019-2020",14.2034763470292
"trust_81","Piperacillin/tazobactam","2019-2020",60.9068714547902
"trust_82","Piperacillin/tazobactam","2019-2020",12.8309458261356
"trust_83","Piperacillin/tazobactam","2019-2020",97.5371302105486
"trust_84","Piperacillin/tazobactam","2019-2020",20.3326832968742
"trust_85","Piperacillin/tazobactam","2019-2020",10.8641693135723
"trust_86","Piperacillin/tazobactam","2019-2020",73.8066578982398
"trust_87","Piperacillin/tazobactam","2019-2020",49.663892807439
"trust_88","Piperacillin/tazobactam","2019-2020",0.0569394789636135
"trust_89","Piperacillin/tazobactam","2019-2020",1.7150891944766
"trust_90","Piperacillin/tazobactam","2019-2020",66.6734903352335
"trust_91","Piperacillin/tazobactam","2019-2020",89.7256545023993
"trust_92","Piperacillin/tazobactam","2019-2020",79.5355997048318
